combo_id,hand,canonical,card1,card2,rank1,rank2,suit1,suit2,is_suited,is_pair,hand_type,combos_in_class,equity_vs_random_pct,win_rate_pct,tie_rate_pct,equity_vs_top10pct,equity_vs_top25pct,playability_score,tier,gto_open_action
323,QsTd,QTo,Qs,Td,Q,T,s,d,0,0,offsuit,12,57.10,56.38,1.45,39.20,46.20,6.5,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
324,QhTd,QTo,Qh,Td,Q,T,h,d,0,0,offsuit,12,57.10,56.38,1.45,39.20,46.20,6.5,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
325,QcTd,QTo,Qc,Td,Q,T,c,d,0,0,offsuit,12,57.10,56.38,1.45,39.20,46.20,6.5,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
326,QsTc,QTo,Qs,Tc,Q,T,s,c,0,0,offsuit,12,57.10,56.38,1.45,39.20,46.20,6.5,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
327,QhTc,QTo,Qh,Tc,Q,T,h,c,0,0,offsuit,12,57.10,56.38,1.45,39.20,46.20,6.5,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
328,QdTc,QTo,Qd,Tc,Q,T,d,c,0,0,offsuit,12,57.10,56.38,1.45,39.20,46.20,6.5,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
329,4s4h,44,4s,4h,4,4,s,h,0,1,pair,6,57.02,56.60,0.85,34.60,41.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
330,4s4d,44,4s,4d,4,4,s,d,0,1,pair,6,57.02,56.60,0.85,34.60,41.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
331,4s4c,44,4s,4c,4,4,s,c,0,1,pair,6,57.02,56.60,0.85,34.60,41.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
332,4h4d,44,4h,4d,4,4,h,d,0,1,pair,6,57.02,56.60,0.85,34.60,41.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
333,4h4c,44,4h,4c,4,4,h,c,0,1,pair,6,57.02,56.60,0.85,34.60,41.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
334,4d4c,44,4d,4c,4,4,d,c,0,1,pair,6,57.02,56.60,0.85,34.60,41.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
335,Ah4s,A4o,Ah,4s,A,4,h,s,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
336,Ad4s,A4o,Ad,4s,A,4,d,s,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
337,Ac4s,A4o,Ac,4s,A,4,c,s,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
338,As4h,A4o,As,4h,A,4,s,h,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
339,Ad4h,A4o,Ad,4h,A,4,d,h,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
340,Ac4h,A4o,Ac,4h,A,4,c,h,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
341,As4d,A4o,As,4d,A,4,s,d,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
342,Ah4d,A4o,Ah,4d,A,4,h,d,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
343,Ac4d,A4o,Ac,4d,A,4,c,d,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
344,As4c,A4o,As,4c,A,4,s,c,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
345,Ah4c,A4o,Ah,4c,A,4,h,c,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
346,Ad4c,A4o,Ad,4c,A,4,d,c,0,0,offsuit,12,56.74,56.02,1.45,35.70,42.10,5.5,Tier 5 (Trash),Pure Fold
347,Ks6s,K6s,Ks,6s,K,6,s,s,1,0,suited,4,56.63,56.03,1.20,34.60,41.50,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
348,Kh6h,K6s,Kh,6h,K,6,h,h,1,0,suited,4,56.63,56.03,1.20,34.60,41.50,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
349,Kd6d,K6s,Kd,6d,K,6,d,d,1,0,suited,4,56.63,56.03,1.20,34.60,41.50,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
350,Kc6c,K6s,Kc,6c,K,6,c,c,1,0,suited,4,56.63,56.03,1.20,34.60,41.50,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
351,Ah3s,A3o,Ah,3s,A,3,h,s,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
352,Ad3s,A3o,Ad,3s,A,3,d,s,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
353,Ac3s,A3o,Ac,3s,A,3,c,s,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
354,As3h,A3o,As,3h,A,3,s,h,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
355,Ad3h,A3o,Ad,3h,A,3,d,h,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
356,Ac3h,A3o,Ac,3h,A,3,c,h,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
357,As3d,A3o,As,3d,A,3,s,d,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
358,Ah3d,A3o,Ah,3d,A,3,h,d,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
359,Ac3d,A3o,Ac,3d,A,3,c,d,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
360,As3c,A3o,As,3c,A,3,s,c,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
361,Ah3c,A3o,Ah,3c,A,3,h,c,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
362,Ad3c,A3o,Ad,3c,A,3,d,c,0,0,offsuit,12,55.82,55.09,1.45,34.00,40.50,5.1,Tier 5 (Trash),Pure Fold
363,Ks5s,K5s,Ks,5s,K,5,s,s,1,0,suited,4,55.79,55.19,1.20,33.10,40.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
364,Kh5h,K5s,Kh,5h,K,5,h,h,1,0,suited,4,55.79,55.19,1.20,33.10,40.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
365,Kd5d,K5s,Kd,5d,K,5,d,d,1,0,suited,4,55.79,55.19,1.20,33.10,40.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
366,Kc5c,K5s,Kc,5c,K,5,c,c,1,0,suited,4,55.79,55.19,1.20,33.10,40.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
367,Qs8s,Q8s,Qs,8s,Q,8,s,s,1,0,suited,4,55.77,55.17,1.20,34.80,42.40,6.8,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
368,Kh8s,K8o,Kh,8s,K,8,h,s,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
369,Kd8s,K8o,Kd,8s,K,8,d,s,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
370,Kc8s,K8o,Kc,8s,K,8,c,s,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
371,Qh8h,Q8s,Qh,8h,Q,8,h,h,1,0,suited,4,55.77,55.17,1.20,34.80,42.40,6.8,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
372,Ks8h,K8o,Ks,8h,K,8,s,h,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
373,Kd8h,K8o,Kd,8h,K,8,d,h,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
374,Kc8h,K8o,Kc,8h,K,8,c,h,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
375,Qd8d,Q8s,Qd,8d,Q,8,d,d,1,0,suited,4,55.77,55.17,1.20,34.80,42.40,6.8,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
376,Ks8d,K8o,Ks,8d,K,8,s,d,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
377,Kh8d,K8o,Kh,8d,K,8,h,d,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
378,Kc8d,K8o,Kc,8d,K,8,c,d,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
379,Qc8c,Q8s,Qc,8c,Q,8,c,c,1,0,suited,4,55.77,55.17,1.20,34.80,42.40,6.8,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
380,Ks8c,K8o,Ks,8c,K,8,s,c,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
381,Kh8c,K8o,Kh,8c,K,8,h,c,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
382,Kd8c,K8o,Kd,8c,K,8,d,c,0,0,offsuit,12,55.77,55.05,1.45,34.60,41.50,5.2,Tier 5 (Trash),Pure Fold
383,Js9s,J9s,Js,9s,J,9,s,s,1,0,suited,4,55.65,55.05,1.20,36.30,43.90,7.7,Tier 3 (Playable),Open (CO/BTN only)
384,Jh9h,J9s,Jh,9h,J,9,h,h,1,0,suited,4,55.65,55.05,1.20,36.30,43.90,7.7,Tier 3 (Playable),Open (CO/BTN only)
385,Jd9d,J9s,Jd,9d,J,9,d,d,1,0,suited,4,55.65,55.05,1.20,36.30,43.90,7.7,Tier 3 (Playable),Open (CO/BTN only)
386,Jc9c,J9s,Jc,9c,J,9,c,c,1,0,suited,4,55.65,55.05,1.20,36.30,43.90,7.7,Tier 3 (Playable),Open (CO/BTN only)
387,JhTs,JTo,Jh,Ts,J,T,h,s,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
388,JdTs,JTo,Jd,Ts,J,T,d,s,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
389,JcTs,JTo,Jc,Ts,J,T,c,s,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
390,JsTh,JTo,Js,Th,J,T,s,h,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
391,JdTh,JTo,Jd,Th,J,T,d,h,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
392,JcTh,JTo,Jc,Th,J,T,c,h,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
393,JsTd,JTo,Js,Td,J,T,s,d,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
394,JhTd,JTo,Jh,Td,J,T,h,d,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
395,JcTd,JTo,Jc,Td,J,T,c,d,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
396,JsTc,JTo,Js,Tc,J,T,s,c,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
397,JhTc,JTo,Jh,Tc,J,T,h,c,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
398,JdTc,JTo,Jd,Tc,J,T,d,c,0,0,offsuit,12,54.98,54.25,1.45,36.30,44.00,6.7,Tier 3 (Playable),Open (CO/BTN only)
399,Qh9s,Q9o,Qh,9s,Q,9,h,s,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
400,Qd9s,Q9o,Qd,9s,Q,9,d,s,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
401,Qc9s,Q9o,Qc,9s,Q,9,c,s,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
402,Qs9h,Q9o,Qs,9h,Q,9,s,h,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
403,Qd9h,Q9o,Qd,9h,Q,9,d,h,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
404,Qc9h,Q9o,Qc,9h,Q,9,c,h,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
405,Qs9d,Q9o,Qs,9d,Q,9,s,d,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
406,Qh9d,Q9o,Qh,9d,Q,9,h,d,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
407,Qc9d,Q9o,Qc,9d,Q,9,c,d,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
408,Qs9c,Q9o,Qs,9c,Q,9,s,c,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
409,Qh9c,Q9o,Qh,9c,Q,9,h,c,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
410,Qd9c,Q9o,Qd,9c,Q,9,d,c,0,0,offsuit,12,54.91,54.18,1.45,34.30,41.90,5.6,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
411,Kh7s,K7o,Kh,7s,K,7,h,s,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
412,Kd7s,K7o,Kd,7s,K,7,d,s,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
413,Kc7s,K7o,Kc,7s,K,7,c,s,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
414,Ks7h,K7o,Ks,7h,K,7,s,h,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
415,Kd7h,K7o,Kd,7h,K,7,d,h,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
416,Kc7h,K7o,Kc,7h,K,7,c,h,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
417,Ks7d,K7o,Ks,7d,K,7,s,d,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
418,Kh7d,K7o,Kh,7d,K,7,h,d,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
419,Kc7d,K7o,Kc,7d,K,7,c,d,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
420,Ks7c,K7o,Ks,7c,K,7,s,c,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
421,Kh7c,K7o,Kh,7c,K,7,h,c,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
422,Kd7c,K7o,Kd,7c,K,7,d,c,0,0,offsuit,12,54.83,54.10,1.45,32.50,39.40,4.8,Tier 5 (Trash),Pure Fold
423,Ah2s,A2o,Ah,2s,A,2,h,s,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
424,Ad2s,A2o,Ad,2s,A,2,d,s,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
425,Ac2s,A2o,Ac,2s,A,2,c,s,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
426,As2h,A2o,As,2h,A,2,s,h,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
427,Ad2h,A2o,Ad,2h,A,2,d,h,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
428,Ac2h,A2o,Ac,2h,A,2,c,h,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
429,As2d,A2o,As,2d,A,2,s,d,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
430,Ah2d,A2o,Ah,2d,A,2,h,d,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
431,Ac2d,A2o,Ac,2d,A,2,c,d,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
432,As2c,A2o,As,2c,A,2,s,c,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
433,Ah2c,A2o,Ah,2c,A,2,h,c,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
434,Ad2c,A2o,Ad,2c,A,2,d,c,0,0,offsuit,12,54.80,54.07,1.45,32.50,38.90,4.8,Tier 5 (Trash),Pure Fold
435,Ks4s,K4s,Ks,4s,K,4,s,s,1,0,suited,4,54.76,54.16,1.20,31.40,38.30,5.5,Tier 5 (Trash),Pure Fold
436,Kh4h,K4s,Kh,4h,K,4,h,h,1,0,suited,4,54.76,54.16,1.20,31.40,38.30,5.5,Tier 5 (Trash),Pure Fold
437,Kd4d,K4s,Kd,4d,K,4,d,d,1,0,suited,4,54.76,54.16,1.20,31.40,38.30,5.5,Tier 5 (Trash),Pure Fold
438,Kc4c,K4s,Kc,4c,K,4,c,c,1,0,suited,4,54.76,54.16,1.20,31.40,38.30,5.5,Tier 5 (Trash),Pure Fold
439,Qs7s,Q7s,Qs,7s,Q,7,s,s,1,0,suited,4,54.26,53.66,1.20,32.10,39.70,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
440,Qh7h,Q7s,Qh,7h,Q,7,h,h,1,0,suited,4,54.26,53.66,1.20,32.10,39.70,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
441,Qd7d,Q7s,Qd,7d,Q,7,d,d,1,0,suited,4,54.26,53.66,1.20,32.10,39.70,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
442,Qc7c,Q7s,Qc,7c,Q,7,c,c,1,0,suited,4,54.26,53.66,1.20,32.10,39.70,6.2,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
443,Ts9s,T9s,Ts,9s,T,9,s,s,1,0,suited,4,54.26,53.66,1.20,35.10,43.20,8.1,Tier 2 (Strong),Open (MP/CO/BTN)
444,Th9h,T9s,Th,9h,T,9,h,h,1,0,suited,4,54.26,53.66,1.20,35.10,43.20,8.1,Tier 2 (Strong),Open (MP/CO/BTN)
445,Td9d,T9s,Td,9d,T,9,d,d,1,0,suited,4,54.26,53.66,1.20,35.10,43.20,8.1,Tier 2 (Strong),Open (MP/CO/BTN)
446,Tc9c,T9s,Tc,9c,T,9,c,c,1,0,suited,4,54.26,53.66,1.20,35.10,43.20,8.1,Tier 2 (Strong),Open (MP/CO/BTN)
447,Ks3s,K3s,Ks,3s,K,3,s,s,1,0,suited,4,53.84,53.24,1.20,29.80,36.70,5.2,Tier 5 (Trash),Pure Fold
448,Kh3h,K3s,Kh,3h,K,3,h,h,1,0,suited,4,53.84,53.24,1.20,29.80,36.70,5.2,Tier 5 (Trash),Pure Fold
449,Kd3d,K3s,Kd,3d,K,3,d,d,1,0,suited,4,53.84,53.24,1.20,29.80,36.70,5.2,Tier 5 (Trash),Pure Fold
450,Kc3c,K3s,Kc,3c,K,3,c,c,1,0,suited,4,53.84,53.24,1.20,29.80,36.70,5.2,Tier 5 (Trash),Pure Fold
451,Js8s,J8s,Js,8s,J,8,s,s,1,0,suited,4,53.79,53.19,1.20,32.50,40.40,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
452,Jh8h,J8s,Jh,8h,J,8,h,h,1,0,suited,4,53.79,53.19,1.20,32.50,40.40,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
453,Jd8d,J8s,Jd,8d,J,8,d,d,1,0,suited,4,53.79,53.19,1.20,32.50,40.40,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
454,Jc8c,J8s,Jc,8c,J,8,c,c,1,0,suited,4,53.79,53.19,1.20,32.50,40.40,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
455,3s3h,33,3s,3h,3,3,s,h,0,1,pair,6,53.69,53.27,0.85,32.20,39.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
456,3s3d,33,3s,3d,3,3,s,d,0,1,pair,6,53.69,53.27,0.85,32.20,39.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
457,3s3c,33,3s,3c,3,3,s,c,0,1,pair,6,53.69,53.27,0.85,32.20,39.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
458,3h3d,33,3h,3d,3,3,h,d,0,1,pair,6,53.69,53.27,0.85,32.20,39.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
459,3h3c,33,3h,3c,3,3,h,c,0,1,pair,6,53.69,53.27,0.85,32.20,39.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
460,3d3c,33,3d,3c,3,3,d,c,0,1,pair,6,53.69,53.27,0.85,32.20,39.00,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
461,Kh6s,K6o,Kh,6s,K,6,h,s,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
462,Kd6s,K6o,Kd,6s,K,6,d,s,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
463,Kc6s,K6o,Kc,6s,K,6,c,s,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
464,Ks6h,K6o,Ks,6h,K,6,s,h,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
465,Kd6h,K6o,Kd,6h,K,6,d,h,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
466,Kc6h,K6o,Kc,6h,K,6,c,h,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
467,Ks6d,K6o,Ks,6d,K,6,s,d,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
468,Kh6d,K6o,Kh,6d,K,6,h,d,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
469,Kc6d,K6o,Kc,6d,K,6,c,d,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
470,Ks6c,K6o,Ks,6c,K,6,s,c,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
471,Kh6c,K6o,Kh,6c,K,6,h,c,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
472,Kd6c,K6o,Kd,6c,K,6,d,c,0,0,offsuit,12,53.64,52.91,1.45,30.40,37.30,4.4,Tier 5 (Trash),Pure Fold
473,Qs6s,Q6s,Qs,6s,Q,6,s,s,1,0,suited,4,53.28,52.68,1.20,30.30,37.90,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
474,Qh6h,Q6s,Qh,6h,Q,6,h,h,1,0,suited,4,53.28,52.68,1.20,30.30,37.90,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
475,Qd6d,Q6s,Qd,6d,Q,6,d,d,1,0,suited,4,53.28,52.68,1.20,30.30,37.90,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
476,Qc6c,Q6s,Qc,6c,Q,6,c,c,1,0,suited,4,53.28,52.68,1.20,30.30,37.90,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
477,Ks2s,K2s,Ks,2s,K,2,s,s,1,0,suited,4,52.88,52.28,1.20,28.30,35.10,4.9,Tier 5 (Trash),Pure Fold
478,Kh2h,K2s,Kh,2h,K,2,h,h,1,0,suited,4,52.88,52.28,1.20,28.30,35.10,4.9,Tier 5 (Trash),Pure Fold
479,Kd2d,K2s,Kd,2d,K,2,d,d,1,0,suited,4,52.88,52.28,1.20,28.30,35.10,4.9,Tier 5 (Trash),Pure Fold
480,Kc2c,K2s,Kc,2c,K,2,c,c,1,0,suited,4,52.88,52.28,1.20,28.30,35.10,4.9,Tier 5 (Trash),Pure Fold
481,Qh8s,Q8o,Qh,8s,Q,8,h,s,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
482,Qd8s,Q8o,Qd,8s,Q,8,d,s,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
483,Qc8s,Q8o,Qc,8s,Q,8,c,s,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
484,Qs8h,Q8o,Qs,8h,Q,8,s,h,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
485,Qd8h,Q8o,Qd,8h,Q,8,d,h,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
486,Qc8h,Q8o,Qc,8h,Q,8,c,h,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
